cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
G,6,2,2023-06-16,2023-06-30,10.0,7.208034515380859,0.0,14.652040481567383,2023-06-30
G,6,2,2023-06-23,2023-07-07,3.0,8.222983360290527,0.03073596954345703,15.66698932647705,2023-07-07
G,6,2,2023-06-30,2023-07-14,5.0,10.670991897583008,2.4787445068359375,18.11499786376953,2023-07-14
G,6,2,2023-07-07,2023-07-21,4.0,9.038329124450684,0.8460817337036133,16.482335090637207,2023-07-21
G,6,2,2023-07-14,2023-07-28,10.0,7.1112961769104,0.0,14.555302143096924,2023-07-28
G,6,2,2023-07-21,2023-08-04,5.0,6.641244411468506,0.0,14.08525037765503,2023-08-04
G,6,2,2023-07-28,2023-08-11,8.0,11.605663299560547,3.4134159088134766,19.04966926574707,2023-08-11
G,6,2,2023-08-04,2023-08-18,14.0,10.717659950256348,2.5254125595092773,18.16166591644287,2023-08-18
G,6,2,2023-08-11,2023-08-25,13.0,10.876733779907227,2.6844863891601562,18.32073974609375,2023-08-25
G,6,2,2023-08-18,2023-09-01,10.0,15.029661178588867,6.837413787841797,22.47366714477539,2023-09-01
G,6,2,2023-08-25,2023-09-08,10.0,16.50721549987793,8.31496810913086,23.951221466064453,2023-09-08
G,6,2,2023-09-01,2023-09-15,10.0,14.173617362976074,5.981369972229004,18.441569328308105,2023-09-15
G,6,2,2023-09-08,2023-09-22,14.0,13.139474868774414,4.947227478027344,16.446452140808105,2023-09-22
G,6,2,2023-09-15,2023-09-29,8.0,13.735835075378418,5.543587684631348,17.04281234741211,2023-09-29
G,6,2,2023-09-22,2023-10-06,10.0,16.633987426757812,8.441740036010742,19.940964698791504,2023-10-06
G,6,2,2023-09-29,2023-10-13,11.0,13.68528938293457,5.4930419921875,16.99226665496826,2023-10-13
G,6,2,2023-10-06,2023-10-20,11.0,11.83346939086914,3.6412220001220703,15.140446662902832,2023-10-20
G,6,2,2023-10-13,2023-10-27,8.0,9.090438842773438,0.8981914520263672,12.397416114807129,2023-10-27
G,6,2,2023-10-20,2023-11-03,14.0,10.0802583694458,1.8880109786987305,13.387235641479492,2023-11-03
G,6,2,2023-10-27,2023-11-10,6.0,8.015156745910645,0.0,11.322134017944336,2023-11-10
G,6,2,2023-11-03,2023-11-17,6.0,12.02440071105957,3.8321533203125,15.331377983093262,2023-11-17
G,6,2,2023-11-10,2023-11-24,6.0,7.043642044067383,0.0,10.325982093811035,2023-11-24
G,6,2,2023-11-17,2023-12-01,3.0,5.817521095275879,0.0,9.737262725830078,2023-12-01
G,6,2,2023-11-24,2023-12-08,9.0,5.8249430656433105,0.0,9.74468469619751,2023-12-08
G,6,2,2023-12-01,2023-12-15,7.0,4.909696578979492,0.0,8.829438209533691,2023-12-15
G,6,2,2023-12-08,2023-12-22,5.0,5.604979038238525,0.0,9.524720668792725,2023-12-22
G,6,2,2023-12-15,2023-12-29,1.0,6.961654186248779,0.3276667594909668,10.881395816802979,2023-12-29
G,6,2,2023-12-22,2024-01-05,2.0,5.918747425079346,0.0,9.838489055633545,2024-01-05
G,6,2,2023-12-29,2024-01-12,6.0,4.21558141708374,0.0,8.13532304763794,2024-01-12
G,6,2,2024-01-05,2024-01-19,4.0,2.3524019718170166,0.0,6.272143602371216,2024-01-19
G,6,2,2024-01-12,2024-01-26,5.0,3.5885558128356934,0.0,7.508297443389893,2024-01-26
G,6,2,2024-01-19,2024-02-02,4.0,4.016190528869629,0.0,7.935932159423828,2024-02-02
G,6,2,2024-01-26,2024-02-09,1.0,4.248112201690674,0.0,8.167853832244873,2024-02-09
G,6,2,2024-02-02,2024-02-16,7.0,3.7014689445495605,0.0,7.62121057510376,2024-02-16
G,6,2,2024-02-09,2024-02-23,5.0,2.9942896366119385,0.0,6.914031267166138,2024-02-23
G,6,2,2024-02-16,2024-03-01,3.0,4.129797458648682,0.0,8.04953908920288,2024-03-01
G,6,2,2024-02-23,2024-03-08,3.0,4.390222072601318,0.0,8.309963703155518,2024-03-08
G,6,2,2024-03-01,2024-03-15,3.0,3.3465776443481445,0.0,7.266319274902344,2024-03-15
G,6,2,2024-03-08,2024-03-22,2.0,2.8245019912719727,0.0,6.744243621826172,2024-03-22
G,6,2,2024-03-15,2024-03-29,1.0,2.6759610176086426,0.0,6.595702648162842,2024-03-29
G,6,2,2024-03-22,2024-04-05,5.0,2.376141309738159,0.0,6.295882940292358,2024-04-05
G,6,2,2024-03-29,2024-04-12,4.0,2.1214206218719482,0.0,6.0411622524261475,2024-04-12
G,6,2,2024-04-05,2024-04-19,3.0,3.2324209213256836,0.0,7.152162551879883,2024-04-19
G,6,2,2024-04-12,2024-04-26,4.0,3.4529716968536377,0.0,7.372713327407837,2024-04-26
G,6,2,2024-04-19,2024-05-03,3.0,3.4138309955596924,0.0,7.333572626113892,2024-05-03
G,6,2,2024-04-26,2024-05-10,1.0,3.325608253479004,0.0,7.245349884033203,2024-05-10
G,6,2,2024-05-03,2024-05-17,1.0,3.5041770935058594,0.0,7.423918724060059,2024-05-17
G,6,2,2024-05-10,2024-05-24,4.0,2.868994951248169,0.0,6.788736581802368,2024-05-24
G,6,2,2024-05-17,2024-05-31,0.0,2.669785737991333,0.0,6.589527368545532,2024-05-31
G,6,2,2024-05-24,2024-06-07,3.0,5.229313373565674,0.0,9.149055004119873,2024-06-07
G,6,2,2024-05-31,2024-06-14,0.0,4.634781360626221,0.0,8.55452299118042,2024-06-14
G,6,2,2024-06-07,2024-06-21,3.0,4.129383087158203,0.0,8.049124717712402,2024-06-21
G,6,2,2024-06-14,2024-06-28,4.0,3.960787534713745,0.0,7.880529165267944,2024-06-28
G,6,2,2024-06-21,2024-07-05,6.0,4.258163928985596,0.0,8.177905559539795,2024-07-05
G,6,2,2024-06-28,2024-07-12,12.0,4.639791011810303,0.0,8.559532642364502,2024-07-12
G,6,2,2024-07-05,2024-07-19,9.0,6.159353733062744,0.0,10.079095363616943,2024-07-19
G,6,2,2024-07-12,2024-07-26,16.0,11.90473461151123,5.270747184753418,15.82447624206543,2024-07-26
G,6,2,2024-07-19,2024-08-02,20.0,12.681963920593262,6.047976493835449,16.60170555114746,2024-08-02
G,6,2,2024-07-26,2024-08-09,26.0,15.953630447387695,9.319643020629883,23.313839435577393,2024-08-09
G,6,2,2024-08-02,2024-08-16,19.0,21.499000549316406,14.865013122558594,28.859209537506104,2024-08-16
G,6,2,2024-08-09,2024-08-23,20.0,27.622615814208984,20.988628387451172,34.98282480239868,2024-08-23
G,6,2,2024-08-16,2024-08-30,22.0,22.822128295898438,16.188140869140625,30.182337284088135,2024-08-30
G,6,2,2024-08-23,2024-09-06,16.0,21.150232315063477,14.516244888305664,31.19660186767578,2024-09-06
G,6,2,2024-08-30,2024-09-13,36.0,21.18755340576172,14.553565979003906,31.233922958374023,2024-09-13
G,6,2,2024-09-06,2024-09-20,27.0,18.967025756835938,11.344409942626953,29.013395309448242,2024-09-20
G,6,2,2024-09-13,2024-09-27,25.0,28.026731491088867,20.404115676879883,38.07310104370117,2024-09-27
G,6,2,2024-09-20,2024-10-04,32.0,30.3891544342041,22.766538619995117,40.435523986816406,2024-10-04
G,6,2,2024-09-27,2024-10-11,22.0,24.18584442138672,16.563228607177734,38.998291015625,2024-10-11
G,6,2,2024-10-04,2024-10-18,20.0,24.741008758544922,17.118392944335938,39.5534553527832,2024-10-18
G,6,2,2024-10-11,2024-10-25,19.0,20.132169723510742,12.509553909301758,34.94461631774902,2024-10-25
G,6,2,2024-10-18,2024-11-01,30.0,18.685001373291016,11.062385559082031,33.4974479675293,2024-11-01
G,6,2,2024-10-25,2024-11-08,19.0,17.025680541992188,9.403064727783203,31.83812713623047,2024-11-08
G,6,2,2024-11-01,2024-11-15,15.0,20.365673065185547,12.743057250976562,35.17811965942383,2024-11-15
G,6,2,2024-11-08,2024-11-22,21.0,19.27800941467285,11.655393600463867,34.09045600891113,2024-11-22
G,6,2,2024-11-15,2024-11-29,28.0,11.360576629638672,3.7379608154296875,26.173023223876953,2024-11-29
G,6,2,2024-11-22,2024-12-06,17.0,13.244996070861816,5.622380256652832,28.057442665100098,2024-12-06
G,6,2,2024-11-29,2024-12-13,16.0,18.57339096069336,10.950775146484375,33.38583755493164,2024-12-13
G,6,2,2024-12-06,2024-12-20,20.0,14.607327461242676,6.984711647033691,29.419774055480957,2024-12-20
G,6,2,2024-12-13,2024-12-27,7.0,11.005539894104004,3.3829240798950195,27.644963264465332,2024-12-27
G,6,2,2024-12-20,2025-01-03,19.0,14.442572593688965,6.8199567794799805,31.081995964050293,2025-01-03
