cluster,cluster_index,horizon,interval_start_at_inference_time,interval_start_when_prediction_relevant,true_count,prediction,lower,upper,forecast_start
A,0,2,2024-10-11,2024-10-25,0.0,0.2935122452773989,0.0,16.622189054769883,2024-10-25
A,0,2,2024-10-18,2024-11-01,1.0,0.5517044747496114,0.0,16.880381284242098,2024-11-01
A,0,2,2024-10-25,2024-11-08,0.0,1.6017129622298758,0.0,17.93038977172236,2024-11-08
A,0,2,2024-11-01,2024-11-15,0.0,0.18687479258244416,0.0,16.51555160207493,2024-11-15
A,0,2,2024-11-08,2024-11-22,0.0,0.37010652873915306,0.0,16.69878333823164,2024-11-22
A,0,2,2024-11-15,2024-11-29,1.0,0.18950266747122313,0.0,16.51817947696371,2024-11-29
A,0,2,2024-11-22,2024-12-06,0.0,0.040068646455110414,0.0,16.368745455947597,2024-12-06
A,0,2,2024-11-29,2024-12-13,0.0,0.1731831499171978,0.0,16.501859959409682,2024-12-13
A,0,2,2024-12-06,2024-12-20,0.0,0.14510293897455145,0.0,16.473779748467038,2024-12-20
A,0,2,2024-12-13,2024-12-27,0.0,0.14782049696121954,0.0,16.476497306453705,2024-12-27
A,0,2,2024-12-20,2025-01-03,0.0,0.4341272826875247,0.0,16.76280409218001,2025-01-03
A,0,2,2024-12-27,2025-01-10,0.0,0.14472213961224015,0.0,16.473398949104727,2025-01-10
A,0,2,2025-01-03,2025-01-17,0.0,0.05106325262084056,0.0,16.379740062113324,2025-01-17
A,0,2,2025-01-10,2025-01-24,0.0,0.5431396335105821,0.0,16.871816443003066,2025-01-24
A,0,2,2025-01-17,2025-01-31,0.0,0.12149227271101626,0.0,16.4501690822035,2025-01-31
A,0,2,2025-01-24,2025-02-07,1.0,0.07378600428540066,0.0,16.402462813777888,2025-02-07
A,0,2,2025-01-31,2025-02-14,0.0,0.07347784919442768,0.0,16.402154658686914,2025-02-14
A,0,2,2025-02-07,2025-02-21,0.0,0.26072749579985927,0.0,16.589404305292344,2025-02-21
A,0,2,2025-02-14,2025-02-28,1.0,0.045612361266377834,0.0,16.374289170758864,2025-02-28
A,0,2,2025-02-21,2025-03-07,0.0,0.13038039231567325,0.0,16.459057201808157,2025-03-07
A,0,2,2025-02-28,2025-03-14,0.0,0.10095464630399933,0.0,16.429631455796486,2025-03-14
A,0,2,2025-03-07,2025-03-21,0.0,0.18169929971157361,0.0,16.51037610920406,2025-03-21
A,0,2,2025-03-14,2025-03-28,0.0,0.09181586771677504,0.0,16.42049267720926,2025-03-28
A,0,2,2025-03-21,2025-04-04,0.0,0.034845356200288176,0.0,16.363522165692775,2025-04-04
A,0,2,2025-03-28,2025-04-11,0.0,0.09049115804480012,0.0,16.419167967537284,2025-04-11
A,0,2,2025-04-04,2025-04-18,0.0,0.03289388799255005,0.0,16.361570697485035,2025-04-18
A,0,2,2025-04-11,2025-04-25,0.0,0.06023024765808601,0.0,16.388907057150572,2025-04-25
A,0,2,2025-04-18,2025-05-02,0.0,0.08205051114849798,0.0,16.410727320640984,2025-05-02
A,0,2,2025-04-25,2025-05-09,0.0,0.1041575166296737,0.0,16.43283432612216,2025-05-09
A,0,2,2025-05-02,2025-05-16,0.0,0.13897672650499163,0.0,16.467653535997478,2025-05-16
A,0,2,2025-05-09,2025-05-23,0.0,0.08710198719648267,0.0,16.41577879668897,2025-05-23
A,0,2,2025-05-16,2025-05-30,0.0,0.09148382230091773,0.0,16.420160631793404,2025-05-30
A,0,2,2025-05-23,2025-06-06,0.0,0.1437668298683996,0.0,16.472443639360886,2025-06-06
A,0,2,2025-05-30,2025-06-13,0.0,0.48011124250784437,0.0,16.80878805200033,2025-06-13
A,0,2,2025-06-06,2025-06-20,1.0,0.7718985978645133,0.0,17.100575407357,2025-06-20
A,0,2,2025-06-13,2025-06-27,0.0,0.22231842788607226,0.0,16.550995237378558,2025-06-27
A,0,2,2025-06-20,2025-07-04,0.0,0.44992743340210534,0.0,16.77860424289459,2025-07-04
A,0,2,2025-06-27,2025-07-11,2.0,0.9858806989974053,0.0,17.31455750848989,2025-07-11
A,0,2,2025-07-04,2025-07-18,2.0,1.6166308750682958,0.0,17.94530768456078,2025-07-18
A,0,2,2025-07-11,2025-07-25,2.0,0.9062508634677998,0.0,17.234927672960286,2025-07-25
A,0,2,2025-07-18,2025-08-01,13.0,10.645940352096288,8.821097892441667,26.974617161588775,2025-08-01
A,0,2,2025-07-25,2025-08-08,8.0,4.821839824640081,2.996997364985461,21.150516634132565,2025-08-08
A,0,2,2025-08-01,2025-08-15,1.0,2.0775068664978,0.25266440684317937,18.406183675990285,2025-08-15
A,0,2,2025-08-08,2025-08-22,1.0,1.85048225492457,0.02563979526994964,18.179159064417057,2025-08-22
A,0,2,2025-08-15,2025-08-29,0.0,1.2847784865369258,0.0,17.61345529602941,2025-08-29
A,0,2,2025-08-22,2025-09-05,0.0,2.0813139607196867,0.2564715010650662,18.409990770212172,2025-09-05
B,1,2,2023-02-17,2023-03-03,0.0,0.1108103142363646,0.0,1.0806741813535534,2023-03-03
B,1,2,2023-02-24,2023-03-10,0.0,0.04271565413163519,0.0,1.012579521248824,2023-03-10
B,1,2,2023-03-03,2023-03-17,0.0,0.04770585799350935,0.0,1.017569725110698,2023-03-17
B,1,2,2023-03-10,2023-03-24,0.0,0.03388237007039823,0.0,1.0037462371875872,2023-03-24
B,1,2,2023-03-17,2023-03-31,0.0,0.03196622879192467,0.0,1.0018300959091135,2023-03-31
B,1,2,2023-03-24,2023-04-07,0.0,0.026421673525301066,0.0,0.99628554064249,2023-04-07
B,1,2,2023-03-31,2023-04-14,0.0,0.024761198347683946,0.0,0.9946250654648728,2023-04-14
B,1,2,2023-04-07,2023-04-21,0.0,0.04161841953138267,0.0,1.0114822866485715,2023-04-21
B,1,2,2023-04-14,2023-04-28,0.0,0.07983046153490564,0.0,1.0496943286520946,2023-04-28
B,1,2,2023-04-21,2023-05-05,0.0,0.0653097257911307,0.0,1.0351735929083197,2023-05-05
B,1,2,2023-04-28,2023-05-12,0.0,0.05606081033332262,0.0,1.0259246774505115,2023-05-12
B,1,2,2023-05-05,2023-05-19,0.0,0.11615296300130903,0.0,1.0860168301184978,2023-05-19
B,1,2,2023-05-12,2023-05-26,0.0,0.2696381827321036,0.0,1.2395020498492926,2023-05-26
